tweet_id,tweet_text
847702971651506176,"@Andrea_Chneu AHAHAHAHAH merde  Bonne chance du coup xD"
847691121241104385,RT @themaine: Part 2. LLL Merch Line 2017 https://t.co/NeRTQOsjiI
847703034574512128,"RT @malhonnete_: Retenez bien.Rare sont ceux qui se soucient réellement de vous, la plupart sont juste curieux 😊✋🏽💭"
847703051339038724,RT @kalihh: Même les grands constructeur ils sont plus serieux sur les réseaux mdr https://t.co/5b0wcH51Xd
847703068137332739,Mieux que les anges de la télé-réalité : l’élection présidentielle ... spectacle guignolesque ...… https://t.co/cXvM9aHMyJ
847691158155173889,">Soutien de Valls à Macron : bon gré mal gré, Evry reste derrière son ancien maire - Le Parisien... https://t.co/MTsFS9bd5M"
847691158603968512,"RT @CharlesTelmar: Jean Moulin, si tu voyais à quoi a finalement servi ton sacrifice .... https://t.co/8CtwElWIli"
847691161942634496,RT @LeMxsculiste: Quand le copain de ton ex vient te voir jouer https://t.co/mu4StlaJPz
847691166149521410,"@AudeCorbieres @Chouyo Voir ce que signifie ""convocation au SARH""....."
847691169081339905,RT @InsafOo: J'aurais essayé... https://t.co/C0zt0R0K1Q
847691172013158400,"RT @jolafrite_: ""c'est pas pcq j'envoi pas de msg que je pense pas à toi."""
847691173690974213,RT @B3infos: 🇺🇸#CarolineduSud Une prof lève 80 000 dollars pour offrir un vélo à chacun des 550 élèves de son école élémentaire https://t.c…
847691175783944195,RT @Senouy_: J'ai le coeur brisé alors que c'est même pas ma meuf https://t.co/4vC2jePZiu
847691177868509188,ptn de merde Découvrez Dirty par Loïc Nottet sur #deezer https://t.co/XQjaKWUMjQ
847691184575193089,RT @incxmpris: ne vous excusez jamais d'être vous.
847691188798857218,@ClaireBarbier6 @tunes_you j'avoue c'est totalement con
847691189193129984,RT @LHallyday: #unjoueunbisou 💋Continuons cette jolie chaîne de solidarité pour les enfants de @labonnetoileorg Si fière d'être femme de cœ…
847691201809494016,mon sexe me tue  (82) https://t.co/LUpSfiHqSD
847703214933671936,j'ai tellement hâte 🌹🌟💛 https://t.co/pPVqDNjADh
847691253365915652,RT @kush4heaux: comment tu peux te permettre de filmer alors que t'as une personne devant toi sur le point de mourrir?😳😪 https://t.co/B4aUA…
847691258835292160,"RT @ImadLeRetour: J'ai dit ""meuf fraîche"" je vois pas le rapport avec toi https://t.co/6nTQmbE56z"
847691260911525889,@saralyn_grace @BIackFranFine GOOGLÉ IS FREE
847703332357423104,"RT @franceinter: Enquête | EPR de Flamanville : l’incroyable négligence d’EDF et Areva ► https://t.co/INVteLnBsy #Secretsdinfo  https://t.c…"
847703378499035136,"RT @mayadorable: C'est toujours ceux qui on le moins qui donnent le plus, et c'est toujours ceux qui on le plus besoins d'aide qui n'en dem…"
847703395272056832,Tu commence la journée avec un nouveau son de Kendrick et un nouveau de Drake t'es MAX 💣💥💣💥
847691282327588865,Jout Jout eu te venero
847691283166412800,RT @lavouteloic: jai plus les mots https://t.co/A6dUaBefPd
847691283569061892,Ptn ya que moi pour me foutre du deo dans les yeux😭
847691290728841219,"RT @TopAchat: 🎁 #Concours 🎁 #GalaxyS8  Gagne le nouveau Galaxy S8+ !  Pour participer : #RT + Follow @TopAchat https://t.co/65MeiidQ3n"
847691290716262401,"8h St Georges de Didonne: Temp. 12.7 °C, Hum. 92 %, Bar. 1015.1 hPa, Pluie 1 mm, Vent 0 km/h N #Weathercloud"
847691291953577986,“Mortadel & Filemon”: #Valls & #Macron ou  le contrat de méfiance … illustration. https://t.co/zyJMq1yzGU https://t.co/j4Ye9aAW18
847691293224456192,"J'aime une vidéo @YouTube : ""Sur quoi se construit un système de combat ? | Game Next Door"" à l'adresse https://t.co/uODagwEDOl."
847691299507404800,140 caractères sur Twitter : les pseudos ne sont plus comptabilisés dans les réponses https://t.co/6yR75ObTF8
847691299939532800,la story de no avec ses dédicaces❤️
847691303282368512,"RT @gillesplatret: Voter Macron, c'est voter Valls Voter Macron, c'est voter Hue  Voter Macron, c'est voter Cohn-Bendit Électeurs de Macron…"
847691306222534658,RT @MonAstroDuJour: #Vierge : Faites-vous des contacts professionnels #Horoscope
847691159426129923,RT @ElyseeFillon17: Encore une salle comble et conquise à Quimper pour @FrancoisFillon : la dynamique est là ! 😉💪 #FillonQuimper https://t.…
847691160675942400,@DatSerpe Your Sensei is Misora Remi (SKET Dance) https://t.co/fqtc8DQkCh
847703512725114885,"@emendiant  �sultant d'un honnête et efficace travail intellectuel et me sentir fier de pouvoir, après être allé aussi loin, e"
847691184596172801,"Rencontrer SEDUCTRICE, Femme de 24 ans #PLANSEXE Pour la rejoindre : https://t.co/YJItEtXumO https://t.co/SaI58YL1lu"
847691187959906304,RT @emouvu: Merci a ces 2 merveilleuses personnes qui nous donnent le 😁 chaque jour! ♥️ sur vous @CamilleCombal @Cyrilhanouna https://t.co/…
847691369158070272,MINI MINI JUPE (#MiniMiniJupe) : #Mouvement des femmes féminines du @ShivaClubWorld vous présente son groupe d e… https://t.co/KW0dSgBx5z
847691198001143808,"Des excuses de quoi , quand vous la regarder, elle n'y crois pas a ce qu'elle dit ! Du ""PIPO"" comme le reste ! https://t.co/7oUsZP0KCF"
847691200534413314,femme chaude obtenir un desordre du visage https://t.co/81hRxcVFgd
847691387591983105,J'ai pas le temps j'y vais
847691205584404480,RT @Hommezer: Lacrim il a percé avec un glaire dans la gorge quand il va le cracher on va découvrir qu'il a la voix à René la Taupe
847691402695778304,RT @UnDzKiTwitte: Quand tu veux mettre fin à ta vie mais que t'es pas trop pressé quand même https://t.co/WzebV6ROJT
847691220239368192,"RT @OiseAvecFillon: ""Les quelques opportunistes de droite et du centre ralliés à Macron ont une vocation à servir d'alibis !"" #EmmanuelHoll…"
847691414435536896,@Airuz_ Non je ne ne crois pas non la cristalline c'est 20 centime mdr faut pas deconner
847691416130146306,RT @imlauranus: j'allais faire une vidéo quand soudain https://t.co/0BidtUmwqf
847704250931003393,@Georgi_Lovelace Au final je suis allée a Freaky Family ms juste car j’avais RDV dans un bar a coté après lol.  Pr le percage
847691695898611714,POUAHAHA L'HETERO PRIDE JPLEUR C QUOI ENCORE ÇA https://t.co/smLSnVkxoP
847691900144410624,RT @Camouushh: Je crois que le pire c'est quand t'entends quelque chose qui te brise le coeur mais que tu dois faire genre ça t'atteint pas
847691704706580481,"RT @Sciences_Avenir: Connaissez-vous la maladie de Fabry ? @LysLoume https://t.co/RjGgAIdIAZ"
847691712650633217,Bien joué @IKEA_France 👍🏻 https://t.co/WUR1dw1Vwl
847691718958788608,des poches sous les yeux pour garder mon oseille à l'oeil
